0
EX_clcxb_glc_m
EX_clobi_c_m
EX_clobi_glc_m
EX_co2_m
EX_cobalt2_m
EX_cro4_m
EX_crvsm1_m
EX_crvsm23_m
EX_cu2_m
EX_cvm1gluc_m
EX_cvm23gluc_m
EX_cys_L_m
EX_czp_m
EX_daa_m
EX_daa_glc_m
EX_dcf_m
EX_dcf_glc_m
EX_ddea_m
EX_ddea_glc_m
EX_des_astzl_m
EX_des_astzl_glc_m
EX_dfdcytd_m
EX_dfduri_m
EX_digoxin_m
EX_digoxin_glc_m
EX_dlb_m
EX_dlb_glc_m
EX_dnpz_5des_m
EX_dnpz_6des_m
EX_dnpz_m11_m
EX_dnpz_m12_m
EX_dnpz_m13_m
EX_dnpz_m14_m
EX_dnpz_m9_m
EX_doh_etr_m
EX_doh_etr_glc_m
EX_doh_vcz_m
EX_doh_vcz_glc_m
EX_dxo_m
EX_dxo_glc_m
EX_efv_m
EX_efv_glc_m
EX_eltr_m
EX_eltr_glc_m
EX_eltr_m3_m
EX_eltr_m4_m
EX_estradiol_m
EX_estradiolglc_m
EX_estriol_m
EX_estriolglc_m
EX_estrone_m
EX_estroneglc_m
EX_ethso3_m
EX_etoh_m
EX_eztmb_m
EX_eztmb_glc_m
EX_fe2_m
EX_fe3_m
EX_fecrm_m
EX_fol_m
EX_for_m
EX_fru_m
EX_fum_m
EX_fvs_m
EX_fvsgluc_m
EX_fvstet_m
EX_fvstetglu_m
EX_gal_m
EX_galt_m
EX_galur_m
EX_gam_m
EX_glc3meacp_m
EX_glc_D_m
EX_glcur_m
EX_gltmn_m
EX_gltmn_glc_m
EX_glu_L_m
EX_gly_m
EX_glyasn_m
EX_glyasp_m
EX_glycys_m
EX_glygln_m
EX_glyglu_m
EX_glyleu_m
EX_glymet_m
EX_glyphe_m
EX_glypro_m
EX_glytyr_m
EX_gmfl_m
EX_gmfl_glc_m
EX_gmfl_mI_m
EX_gmfl_mII_m
EX_gmfl_mIII_m
EX_gmfl_mIII_glc_m
EX_gmfl_mII_glc_m
EX_gmfl_mI_glc_m
EX_gtacmp_m
EX_gthox_m
EX_gthrd_m
EX_gua_m
EX_h_m
EX_h2o_m
EX_h2s_m
EX_hexs_m
EX_hg2_m
EX_his_L_m
EX_hst_m
EX_hst_37_diglc_m
EX_hst_3_glc_m
EX_hst_3_s_m
EX_hst_3glc_7s_m
EX_hst_7_glc_m
EX_hst_7_s_m
EX_hst_7glc_3s_m
EX_hxan_m
EX_ibup_S_m
EX_ibupgluc_m
EX_ile_L_m
EX_imn_m
EX_imn_glc_m
EX_inulin_m
EX_inv_m
EX_inv_m1_m
EX_isetac_m
EX_isosorbide_5mn_m
EX_isosorbide_5mn_glc_m
EX_k_m
EX_kprofen_m
EX_kprofen_glc_m
EX_lac_D_m
EX_lactl_m
EX_leu_L_m
EX_lst4exp_m
EX_lstn_m
EX_lstn1gluc_m
EX_lstnm4_m
EX_lstnm7_m
EX_lys_L_m
EX_malt_m
EX_malthx_m
EX_malttr_m
EX_man_m
EX_mantr_m
EX_mdz_m
EX_mdz_glc_m
EX_mdzglc_m
EX_melib_m
EX_meoh_m
EX_met_D_m
EX_met_L_m
EX_metala_m
EX_metsox_S_L_m
EX_mg2_m
EX_miso_m
EX_miso_glc_m
EX_mma_m
EX_mn2_m
EX_mnl_m
EX_mops_m
EX_mqn8_m
EX_mrphn_m
EX_mrphn_3glc_m
EX_mrphn_6glc_m
EX_mso3_m
EX_mtz_m
EX_mtz_glc_m
EX_na1_m
EX_nac_m
EX_nchlphncl_m
EX_nh4_m
EX_nsldp_m5_m
EX_nsldp_m5_glc_m
EX_nverp_m
EX_nverp_glc_m
EX_nzp_m
EX_o2_m
EX_ocdca_m
EX_odsm_egltmn_m
EX_odsm_egltmn_glc_m
EX_odsm_gltmn_m
EX_odsm_gltmn_glc_m
EX_oh_etr_m
EX_oh_etr_glc_m
EX_oh_pbl_m
EX_oh_pbl_glc_m
EX_orot_m
EX_pb_m
EX_pect_m
EX_phe_L_m
EX_phppa_m
EX_phppa_glc_m
EX_phtn_glc_m
EX_pi_m
EX_pnto_R_m
EX_prob_m
EX_prob_glc_m
EX_pront_m
EX_pront_glc_m
EX_propl_m
EX_propl_glc_m
EX_prx_mI_m
EX_prx_mII_m
EX_prx_mII_glc_m
EX_prx_mI_glc_m
EX_ptrc_m
EX_ptvst_m
EX_ptvstgluc_m
EX_pvs_m
EX_pvsgluc_m
EX_pydam_m
EX_pydx_m
EX_pydxn_m
EX_pyr_m
EX_q8_m
EX_r406_m
EX_r406_glc_m
EX_r529_m
EX_r529_glc_m
EX_r788_m
EX_rbflvrd_m
EX_regfnb_m
EX_regfnb_glc_m
EX_rep_m
EX_rep_glc_m
EX_ribflv_m
EX_rpn_104557_m
EX_rpn_104557_cb_glc_m
EX_rpn_96990_m
EX_rpn_96990_glc_m
EX_rpn_oh_m
EX_rpn_oh_glc_m
EX_rsv_m
EX_rsvgluc_m
EX_salcn_m
EX_sb_611855_m
EX_sb_y_m
EX_sbt_D_m
EX_sch_488128_m
EX_sch_57871_m
EX_sch_57871_glc_m
EX_sfnd_1689_m
EX_sfnd_1689_glc_m
EX_sftz_m
EX_sftz_glc_m
EX_sheme_m
EX_simvgluc_m
EX_smap_m
EX_smap_glc_m
EX_smvacid_m
EX_sn38_m
EX_sn38g_m
EX_so4_m
EX_spmd_m
EX_spz_m
EX_spz_glc_m
EX_spz_sfn_m
EX_spz_sfn_glc_m
EX_stg_m
EX_stg_m3_m
EX_stg_m4_m
EX_strch1_m
EX_strch2_m
EX_succ_m
EX_sucr_m
EX_sulfac_m
EX_tat_m
EX_taur_m
EX_tgz_m
EX_tgz_glc_m
EX_thm_m
EX_thsacmp_m
EX_thymd_m
EX_tlf_a_m
EX_tlf_a_1a_m
EX_tlf_a_1b_m
EX_tlf_a_1x_m
EX_tlf_a_2_m
EX_tlf_a_2a_m
EX_tlf_a_3_m
EX_tlf_a_4_m
EX_tlf_a_m1_m
EX_tlf_a_m2_m
EX_tlf_a_m3_m
EX_tlf_a_m4_m
EX_tlf_a_m4a_m
EX_tlf_a_m5_m
EX_tlf_a_m5a_m
EX_tlf_a_m5b_m
EX_tlf_a_m6_m
EX_tlf_a_m9_m
EX_tlms_m
EX_tlms_glc_m
EX_tmacmp_m
EX_tolcp_m
EX_tolcp_ac_m
EX_tolcp_ac_glc_m
EX_tolcp_am_m
EX_tolcp_am_glc_m
EX_tolcp_glc_m
EX_tpno_1glc_4g_m
EX_tpno_4g_m
EX_tpno_4glc_m
EX_tpnoh_m
EX_tre_m
EX_trp_L_m
EX_tsacmgluc_m
EX_tyr_L_m
EX_ura_m
EX_val_L_m
EX_xan_m
EX_xyl_D_m
EX_zn2_m
EX_15dap_m
EX_2ddglcn_m
EX_2dmmq8_m
EX_2hyoxplac_m
EX_2obut_m
EX_34dhpha_m
EX_34dhphe_m
EX_3hphac_m
EX_4abut_m
EX_4abz_m
EX_4hoxpacd_m
EX_5fura_m
EX_5mthf_m
EX_7dhcdchol_m
EX_7ocholate_m
EX_C02528_m
EX_adn_m
EX_akg_m
EX_ala_D_m
EX_alltn_m
EX_aso3_m
EX_aso4_m
EX_asp_L_m
EX_bzam_m
EX_chol_m
EX_cholate_m
EX_cit_m
EX_crn_m
EX_csn_m
EX_ctbt_m
EX_cynt_m
EX_cytd_m
EX_dad_2_m
EX_dchac_m
EX_dcyt_m
EX_dgchol_m
EX_dgsn_m
EX_dh5fura_m
EX_dhcinnm_m
EX_dhpppn_m
EX_din_m
EX_dma_m
EX_dms_m
EX_dmso_m
EX_dopa_m
EX_drib_m
EX_duri_m
EX_etha_m
EX_fald_m
EX_fcsn_m
EX_fruur_m
EX_fuc1p_L_m
EX_g6p_m
EX_galct_D_m
EX_galctn_D_m
EX_gbbtn_m
EX_gchola_m
EX_glcn_m
EX_glcr_m
EX_gln_L_m
EX_glyb_m
EX_glyc_m
EX_glyc3p_m
EX_glyclt_m
EX_gsn_m
EX_h2_m
EX_hdca_m
EX_idon_L_m
EX_ind3ac_m
EX_indole_m
EX_ins_m
EX_lac_L_m
EX_lcts_m
EX_mal_L_m
EX_man6p_m
EX_metsox_R_L_m
EX_mqn7_m
EX_ncam_m
EX_nmn_m
EX_no2_m
EX_no3_m
EX_orn_m
EX_oxa_m
EX_pac_m
EX_pcresol_m
EX_pheme_m
EX_pime_m
EX_ppa_m
EX_ppi_m
EX_pppn_m
EX_pro_L_m
EX_rib_D_m
EX_rmn_m
EX_sel_m
EX_selni_m
EX_ser_D_m
EX_ser_L_m
EX_stys_m
EX_tagur_m
EX_tchola_m
EX_tdchola_m
EX_tdechola_m
EX_thf_m
EX_thr_L_m
EX_tma_m
EX_tmao_m
EX_tsul_m
EX_ttdca_m
EX_uri_m
EX_26dap_M_m
EX_arabttr_m
EX_ddca_m
EX_dextrin_m
EX_lnlc_m
EX_lnlncg_m
EX_raffin_m
EX_xylan_m
EX_12dgr180_m
EX_Tyr_ggn_m
EX_acgal_m
EX_amylopect900_m
EX_arabinogal_m
EX_chsterol_m
EX_dextran40_m
EX_fuc_L_m
EX_galmannan_m
EX_glcmannan_m
EX_glygn2_m
EX_glygn4_m
EX_glygn5_m
EX_isobut_m
EX_isocapr_m
EX_isoval_m
EX_kesto_m
EX_kestopt_m
EX_kestottr_m
EX_lichn_m
EX_lmn2_m
EX_lmn30_m
EX_pecticgal_m
EX_psics_D_m
EX_pullulan1200_m
EX_pydx5p_m
EX_xyluglc_m
EX_arabinoxyl_m
EX_xylottr_m
EX_12ppd_S_m
EX_ppal_m
EX_ppoh_m
EX_2omfuc_m
EX_2omxyl_m
EX_3ddlhept_m
EX_5asa_m
EX_M03134_m
EX_abz_ala_b_m
EX_acerA_m
EX_acgalglcur_m
EX_acgalidour_m
EX_acgalidour2s_m
EX_algin_m
EX_amylose300_m
EX_apio_D_m
EX_arabinan101_m
EX_arsenb_m
EX_bglc_m
EX_brv_m
EX_butam_m
EX_bvu_m
EX_bzd_m
EX_cspg_a_m
EX_cspg_a_degr_m
EX_cspg_ab_rest_m
EX_cspg_b_m
EX_cspg_b_degr_m
EX_cspg_c_m
EX_cspg_c_degr_m
EX_cspg_c_rest_m
EX_gam26s_m
EX_gulur_m
EX_ha_m
EX_ha_deg1_m
EX_ha_pre1_m
EX_homogal_m
EX_hspg_m
EX_hspg_degr_1_m
EX_hspg_degr_10_m
EX_hspg_degr_11_m
EX_hspg_degr_12_m
EX_hspg_degr_13_m
EX_hspg_degr_14_m
EX_hspg_degr_15_m
EX_hspg_degr_2_m
EX_hspg_degr_3_m
EX_hspg_degr_4_m
EX_hspg_degr_5_m
EX_hspg_degr_6_m
EX_hspg_degr_7_m
EX_hspg_degr_8_m
EX_hspg_degr_9_m
EX_hspg_rest_m
EX_idour_m
EX_kdo_m
EX_mannan_m
EX_mannur_m
EX_neopront_m
EX_norval_L_m
EX_olsa_m
EX_peamn_m
EX_rhamnogalurI_m
EX_rhamnogalurII_m
EX_sanilamide_m
EX_srv_m
EX_ssz_m
EX_sulfp_m
EX_tab_m
EX_tym_m
EX_13ppd_m
EX_abt_m
EX_ac5asa_m
EX_acisnzd_m
EX_actn_R_m
EX_bhb_m
EX_btd_RR_m
EX_diact_m
EX_inost_m
EX_isnzd_m
EX_mucl_m
EX_ni2_m
EX_srb_L_m
EX_urea_m
EX_ahcys_m
EX_chor_m
EX_sbzcoa_m
EX_HC02191_m
EX_HC02192_m
EX_HC02193_m
EX_M01989_m
EX_isomal_m
EX_starch1200_m
EX_Ser_Thr_m
EX_T_antigen_m
EX_Tn_antigen_m
EX_acnam_m
EX_core2_m
EX_core3_m
EX_core4_m
EX_core5_m
EX_core6_m
EX_core7_m
EX_core8_m
EX_dsT_antigen_m
EX_f1a_m
EX_gncore1_m
EX_gncore2_m
EX_sT_antigen_m
EX_sTn_antigen_m
EX_4ahmmp_m
EX_gcald_m
EX_n2o_m
EX_no_m
EX_oaa_m
EX_dhna_m
EX_galam_m
EX_5aptn_m
EX_acac_m
EX_chols_m
EX_mobd_m
EX_2mbut_m
EX_hco3_m
EX_5htrp_m
EX_srtn_m
EX_trypta_m
EX_4hbz_m
EX_arab_D_m
EX_ocdcea_m
EX_galactan_m
EX_4hpro_LT_m
EX_phenol_m
EX_btoh_m
EX_glutar_m
EX_levan1000_m
EX_levanb_m
EX_levanttr_m
EX_levantttr_m
EX_dpcoa_m
EX_HC00319_m
EX_Cit_Mg_m
EX_tagat_D_m
EX_12dhchol_m
EX_lyx_L_m
EX_dttp_m
EX_5mta_m
EX_so3_m
